	attr_conc.max	attr_conc.mean	attr_conc.median	attr_conc.min	attr_conc.sd	attr_ent.max	attr_ent.mean	attr_ent.median	attr_ent.min	attr_ent.sd	attr_to_inst	cat_to_num	cor.max	cor.mean	cor.median	cor.min	cor.sd	cov.max	cov.mean	cov.median	cov.min	cov.sd	eigenvalues.max	eigenvalues.mean	eigenvalues.median	eigenvalues.min	eigenvalues.sd	g_mean.max	g_mean.mean	g_mean.median	g_mean.min	g_mean.sd	h_mean.max	h_mean.mean	h_mean.median	h_mean.min	h_mean.sd	inst_to_attr	iq_range.max	iq_range.mean	iq_range.median	iq_range.min	iq_range.sd	kurtosis.max	kurtosis.mean	kurtosis.median	kurtosis.min	kurtosis.sd	mad.max	mad.mean	mad.median	mad.min	mad.sd	max.max	max.mean	max.median	max.min	max.sd	mean.max	mean.mean	mean.median	mean.min	mean.sd	median.max	median.mean	median.median	median.min	median.sd	min.max	min.mean	min.median	min.min	min.sd	nr_attr	nr_bin	nr_cat	nr_cor_attr	nr_inst	nr_norm	nr_num	nr_outliers	num_to_cat	range.max	range.mean	range.median	range.min	range.sd	sd.max	sd.mean	sd.median	sd.min	sd.sd	skewness.max	skewness.mean	skewness.median	skewness.min	skewness.sd	sparsity.max	sparsity.mean	sparsity.median	sparsity.min	sparsity.sd	t_mean.max	t_mean.mean	t_mean.median	t_mean.min	t_mean.sd	var.max	var.mean	var.median	var.min	var.sd	id_experimento	reducao
1	0.5271091845537533	0.019850465945377902	0.0019176778429339462	1.935572253855658e-05	0.08465784658065525	2.3197595834973	1.7069725553851447	1.5848697318536529	0.9999725136373441	0.3717655837450253	0.006944444444444444		0.5148838199219119	0.0648628288028672	0.028413933368414294	4.7885053505820744e-17	0.1070909216429354	0.11560369893703225	0.0122652414319081	0.0050598217264883885	1.0630706953939723e-17	0.022267855231218037	0.4733710926689324	0.19478269677545038	0.21221831645787198	1.0151871771437773e-17	0.13004641872221134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.0	1.0	0.6086956521739131	1.0	0.0	0.4990108793478453	38.1601044101211	0.7269805583863973	-1.402645371737142	-2.00139042803199	8.189651724125387	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.49691358024691357	0.28143451422436927	0.3194444444444444	0.023148148148148147	0.089118082974598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9	1	9	0.007905138339920948	1296	0.0	0	9	0.0	1.0	1.0	1.0	1.0	0.0	0.5001834831840988	0.43616259945313407	0.4664413870654807	0.15043195348652544	0.06893090186949144	6.334876328662631	1.1783252962246795	0.7735858909618153	0.012331627732810336	1.1827020013100586	0.4996138996138996	0.3087258687258687	0.3328185328185328	0.19938223938223937	0.0875123929873512	0.4948586118251928	0.14960321895607465	0.19922879177377892	0.0	0.11833809815118566	0.25018351685017765	0.1947826967754503	0.21756756756756962	0.02262977262977215	0.045742736190850786	22	0.1
1	0.5458679618777208	0.02030732570160113	0.0013718776730215353	8.823372755312812e-05	0.08735727097469723	2.3191376991742985	1.7080526249389851	1.5847898465510484	0.9994596212552502	0.3714398894614394	0.00631578947368421		0.5174748036511463	0.0647161580592633	0.025514858266915862	0.0007099341057130085	0.10849167969411233	0.11633895131086139	0.012138111633393556	0.004574216439976316	0.0001453774886654822	0.022442311253091467	0.48924474852319877	0.19445825726994584	0.21443786577698662	1.569371084045697e-16	0.13024680265131736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	158.33333333333334	1.0	0.6521739130434783	1.0	0.0	0.48698475355767407	31.51810256283165	0.45491793185935947	-1.3516816970871397	-1.998408855319114	6.81017061457615	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.4863157894736842	0.27996948893974066	0.31298245614035086	0.02736842105263158	0.08714927474622787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9	1	9	0.003952569169960474	1425	0.0	0	8	0.0	1.0	1.0	1.0	1.0	0.0	0.4999881725389936	0.43613008007330323	0.46387006650191404	0.1632117764561722	0.06664786775543238	5.787571435333549	1.1635980002394362	0.8057700505976566	0.05469972420395131	1.0726909426187616	0.49964887640449435	0.30877418851435706	0.33286516853932585	0.199438202247191	0.08750627590567844	0.47719298245614034	0.147673531655225	0.18830409356725147	0.0	0.11420207100591459	0.2499881726788824	0.1944582572699461	0.21517543859649016	0.02663808397397952	0.04513559125530729	22	0.11
1	0.5397804762935394	0.019735882952005984	0.0016652591986258372	0.00018354201198746034	0.08524243041462302	2.321247652993531	1.7109877897599184	1.5849154217741719	0.9999758358679607	0.3722854023943902	0.005787781350482315		0.5141079386740831	0.06514805186892907	0.023912100627703912	0.0002732264888192265	0.10691931287060943	0.11536166391471872	0.012267201376665938	0.004502021543822158	5.214217432865338e-05	0.022029806186828208	0.4526716653621101	0.19550202676163803	0.20988144435486847	-7.649417037397129e-16	0.12851803092180378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	172.77777777777777	1.0	0.6956521739130435	1.0	0.0	0.4704719688969648	24.90252149025981	0.1421052505311644	-1.2548217005683138	-2.0011519342216766	5.441862576647268	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.49710610932475885	0.28251083461484694	0.3016077170418006	0.033440514469453377	0.08749277943016215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9	1	9	0.015810276679841896	1555	0.0	0	7	0.0	1.0	1.0	1.0	1.0	0.0	0.5001524719208806	0.43778513570180244	0.4591035279338001	0.1798417244353157	0.06341158467590484	5.185219934252582	1.1246228155734166	0.8637036634799287	0.011564592058064762	0.957658873034903	0.49967824967824964	0.3088147671481004	0.3329043329043329	0.19948519948519947	0.08750113882158636	0.49517684887459806	0.15037979402581667	0.16934619506966775	0.0	0.11780462431016446	0.2501524951685673	0.19550202676163717	0.21077604936126157	0.032343045847868034	0.04401910950822366	22	0.12
1	0.5467397315329792	0.020228420395083373	0.0012838001718422378	5.469445280262961e-05	0.08738479737970123	2.3207152536866893	1.7086454382600857	1.584952843406655	0.99999771341436	0.37203500751939345	0.005341246290801187		0.514599671376438	0.06347521559451544	0.02327923491576112	0.00018385057050381682	0.10800326914460023	0.11550286515784797	0.011921421330244836	0.00422020482530643	3.524179394826586e-05	0.02229551226504524	0.46945234003856096	0.19459442977398353	0.2187322875679829	-1.8438110816127564e-16	0.12909539907352874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	187.22222222222223	1.0	0.6521739130434783	1.0	0.0	0.48698475355767407	31.617375197212112	0.44941530173862393	-1.3102677804048182	-2.0011739269002318	6.829141102663115	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.49910979228486646	0.2807121661721068	0.3080118694362018	0.027299703264094956	0.08815785346334745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9	1	9	0.007905138339920948	1685	0.0	0	8	0.0	1.0	1.0	1.0	1.0	0.0	0.5001476413186905	0.43633015380305024	0.46180853797841886	0.1630036752020215	0.06634613542639872	5.796430808687896	1.1594366279558501	0.830968573514774	0.0035576670904767654	1.074744101097179	0.4997030878859858	0.3088490806721211	0.3329374505146477	0.1995249406175772	0.08749679487399305	0.49851632047477745	0.1479809056895884	0.18001978239366964	0.0	0.11761405503583956	0.25014766311664943	0.19459442977398458	0.21326712574976475	0.02657019812936612	0.04482162998949692	22	0.13
1	0.5449534486742927	0.019878229681947357	0.001315965099516615	8.946769064354985e-05	0.08680368053894184	2.32123560971462	1.7090718803590634	1.5849541682768555	0.9998026976372537	0.3722235540904141	0.004961411245865491		0.5150925869817105	0.062161226335631405	0.018754365849092746	3.789635800349034e-05	0.10799435486484653	0.11553213317270652	0.011675310010549387	0.003640861571244332	6.689406594911261e-06	0.022178014885284175	0.4648626495913658	0.19419664629112207	0.21404916350908923	-2.2123805721441172e-16	0.1279596688673542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	201.55555555555554	1.0	0.6086956521739131	1.0	0.0	0.4990108793478453	29.220957473132508	0.3555389930396168	-1.2085994118002847	-2.0000091120961407	6.328737727121014	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.5082690187431091	0.28018791045491587	0.2965821389195149	0.029217199558985666	0.08909653286858377	1.0	0.043478260869565216	0.0	0.0	0.2085144140570748	0.0	0.0	0.0	0.0	0.0	9	1	9	0.007905138339920948	1814	0.0	0	9	0.0	1.0	1.0	1.0	1.0	0.0	0.5000694737827928	0.43604651703747044	0.45687661724733386	0.1684612695874254	0.06515082823169766	5.586129964946688	1.1541875396575534	0.8899808642648278	-0.03305324852509243	1.0342639845514474	0.49972421400992834	0.30887826602112317	0.3329656186799044	0.19955874241588528	0.08749310013175433	0.5137614678899083	0.14650977263661746	0.1614678899082569	0.0	0.12130938244940687	0.2500694786093992	0.19419664629112104	0.2087362433873668	0.028379199351007224	0.04438824180861414	22	0.14
1	0.5444383339986265	0.01991604429852066	0.0013356223320812892	2.9630140379632895e-05	0.08674041407515783	2.3208550026619776	1.709455731901175	1.584930475563685	0.9994433330902991	0.37216076166870066	0.004629629629629629		0.5116601488909578	0.06394190747837299	0.02379750691441063	0.0002492500992277652	0.10769898178610691	0.11462350868052244	0.011991418314997818	0.004295783746232639	5.003717046950699e-05	0.022182379969796207	0.47021271755099925	0.19474010921570722	0.21878822568658665	-1.383742123807516e-16	0.12869805481150534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	216.0	1.0	0.6521739130434783	1.0	0.0	0.48698475355767407	28.515545859218825	0.3150860851241717	-1.3022594613069303	-1.9979429158484376	6.186830816478589	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.4861111111111111	0.28050635176239036	0.30709876543209874	0.029835390946502057	0.08665498327525478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9	1	9	0.015810276679841896	1944	0.0	0	8	0.0	1.0	1.0	1.0	1.0	0.0	0.4999356623557733	0.4366729864037526	0.461409394635696	0.17017678332747868	0.06512459376999405	5.522759869381827	1.149035938729858	0.8357090591534332	0.055534123464233844	1.0197306083017008	0.49974266598044265	0.30890375707668555	0.33299022130725686	0.1995882655687082	0.08748987307150267	0.4768835616438356	0.14800476474091723	0.17893835616438356	0.0	0.11498401098047462	0.2499356664951058	0.19474010921570875	0.21289862945807947	0.028960137583687626	0.04453452241150949	22	0.15
1	0.5297447409278231	0.019548890097054232	0.0010354279229383176	0.0001261650554015429	0.08460249459920287	2.3212378475478297	1.709435864138896	1.5849352678704227	0.9994921654067711	0.3722667501595841	0.004341534008683068		0.5130836057122297	0.06197243268649251	0.018821434870480835	5.9059581206248465e-05	0.10876022478781058	0.11502574002574001	0.011671187731402919	0.0035040984751548987	4.190669892550442e-06	0.02246078723957917	0.4781061792821092	0.19488080722586482	0.21082201418247015	-1.4540550718067921e-16	0.12925631568771961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	230.33333333333334	1.0	0.6956521739130435	1.0	0.0	0.4704719688969648	29.548381321418162	0.35798462877126747	-1.374765446959126	-1.99814958449964	6.402435670157698	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.4867342016401351	0.28110908366366744	0.31596719729860107	0.02894356005788712	0.08736009012259273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9	1	9	0.011857707509881422	2073	0.0	0	7	0.0	1.0	1.0	1.0	1.0	0.0	0.4999445869608058	0.4367368088797691	0.4650120840426673	0.167688386535914	0.06580295686011427	5.615525505322943	1.1504498855727905	0.7911365443565332	0.05304347474431235	1.0398504034720648	0.4997586872586873	0.30892589017589017	0.333011583011583	0.19961389961389964	0.08748707111438031	0.4779116465863454	0.14876898899947616	0.19357429718875502	0.0	0.11635324754423379	0.2499445900314107	0.1948808072258643	0.21623623830570468	0.0281193949790181	0.04490963267794407	22	0.16
1	0.5263713394277861	0.019356854879707973	0.0009053718447811024	8.69909278807097e-05	0.08432122532402186	2.3209143529639267	1.7083344507674012	1.584864124562184	0.9997251599365743	0.3720372770903859	0.0040853381752156154		0.5114677311506542	0.06086694612762955	0.01859069927432424	7.639273459280456e-05	0.10823453135807731	0.11455314629584022	0.011499632563073474	0.0034982434571303295	1.5666853432058258e-05	0.022406557475624755	0.4696806591411578	0.19476557161993596	0.21605056232366668	-1.831069730095625e-17	0.12885973556844535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	244.77777777777777	1.0	0.5869565217391305	1.0	0.0	0.4920313624760916	32.97711406675102	0.5075904371503668	-1.3779694976455348	-1.9993845096462097	7.113263842515895	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.5097594189741262	0.28214490122165437	0.31638674534725375	0.026327734906945077	0.09066066902111838	1.0	0.043478260869565216	0.0	0.0	0.2085144140570748	0.0	0.0	0.0	0.0	0.0	9	1	9	0.015810276679841896	2203	0.0	0	9	0.0	1.0	1.0	1.0	1.0	0.0	0.5000182433057243	0.4363933071671396	0.46517136124146896	0.1601443935411087	0.06725407079001645	5.912879523879922	1.1589838509018304	0.7890851545440062	-0.039018532008309806	1.1031909174050978	0.4997729336966394	0.3089455713660982	0.3330305782621859	0.19963669391462308	0.08748457955860812	0.5162509448223734	0.15067862893949852	0.1942554799697657	0.0	0.12221240946431594	0.25001824363854247	0.19476557161993552	0.21638439531924122	0.025646226782649502	0.045405718429259806	22	0.17
1	0.539044869510079	0.019546093568289846	0.0006983205793600424	7.01711975085771e-05	0.08667313936135121	2.3214944348598667	1.7076542240532488	1.584894488498336	0.9999988072272882	0.3722300512791562	0.0038576939562794685		0.5061302327588242	0.05623676451225199	0.01647138136357626	0.00010136359503670883	0.10467643321009276	0.11297503416930173	0.01032216339120753	0.0030022666800966543	9.925456148231987e-06	0.021701493390719716	0.47253356443250516	0.18640957835927074	0.20703687080995203	1.9541713666203985e-16	0.13182841380051777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	259.22222222222223	1.0	0.6666666666666666	1.0	0.0	0.48154341234307685	2326.0025712447923	97.6208138188476	-1.0160439114168724	-2.0008504731210683	474.7109901237537	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.5006429489927132	0.2692706100871553	0.27968281183026145	0.0004286326618088298	0.1043452705368579	1.0	0.041666666666666664	0.0	0.0	0.20412414523193154	0.0	0.0	0.0	0.0	0.0	9	1	9	0.007246376811594203	2333	0.0	0	8	0.0	1.0	1.0	1.0	1.0	0.0	0.5001067791541765	0.41855190980958507	0.4483163453410993	0.020703445650636036	0.10822140182463534	48.23904611432743	3.1421835187158647	0.9851783605345756	-0.0025701447393374653	9.67501412378794	0.4997855917667238	0.30340512038625245	0.3330474556889651	0.19965694682675816	0.09312656197567828	0.5010706638115632	0.14251724958363074	0.1331192005710207	0.0	0.12011786385663054	0.2501067905559642	0.18640957835926983	0.20109635853394858	0.0004286326618088402	0.0596627047552258	22	0.18
1	0.5136391270810565	0.019120509917446404	0.0009443211085288128	3.4548501676197555e-05	0.08311494267620838	2.321417438731651	1.7063964436577503	1.5848666741819404	0.9998281486753476	0.3721920287310901	0.0036555645816409425		0.5233743579695413	0.05795779182852419	0.019634587698408895	0.00017183507785076044	0.10482837159763221	0.11803748550499084	0.010677815519007242	0.0032310708300503114	8.41725557197555e-06	0.021885572966733168	0.4774095936038266	0.18674634616838284	0.20820721838523465	-6.563941480604131e-17	0.13354241205487935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	273.55555555555554	1.0	0.5833333333333334	1.0	0.0	0.5036101551853349	2455.002436548122	103.2003117236447	-1.1473955515861127	-1.9998598215141072	501.0134493404159	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.49228269699431354	0.27034253994042784	0.29427294882209587	0.00040617384240454913	0.10510594084850892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9	1	9	0.014492753623188406	2462	0.0	0	10	0.0	1.0	1.0	1.0	1.0	0.0	0.5000420019915763	0.41863485179431886	0.4545954784159445	0.02015375504476886	0.10950262429984957	49.558100026943066	3.2081172252117014	0.9095681923037651	0.030854081890511278	9.949422242221605	0.4997968305566843	0.3034207714419011	0.33306244074224567	0.19967492889069482	0.09312446961317823	0.4871447902571042	0.14448015336039693	0.15730717185385656	0.0	0.12076951692837296	0.25004200375574365	0.18674634616838226	0.2068447306824861	0.0004061738424045463	0.060360325915148706	22	0.19
