	attr_conc.max	attr_conc.mean	attr_conc.median	attr_conc.min	attr_conc.sd	attr_ent.max	attr_ent.mean	attr_ent.median	attr_ent.min	attr_ent.sd	attr_to_inst	cat_to_num	cor.max	cor.mean	cor.median	cor.min	cor.sd	cov.max	cov.mean	cov.median	cov.min	cov.sd	eigenvalues.max	eigenvalues.mean	eigenvalues.median	eigenvalues.min	eigenvalues.sd	g_mean.max	g_mean.mean	g_mean.median	g_mean.min	g_mean.sd	h_mean.max	h_mean.mean	h_mean.median	h_mean.min	h_mean.sd	inst_to_attr	iq_range.max	iq_range.mean	iq_range.median	iq_range.min	iq_range.sd	kurtosis.max	kurtosis.mean	kurtosis.median	kurtosis.min	kurtosis.sd	mad.max	mad.mean	mad.median	mad.min	mad.sd	max.max	max.mean	max.median	max.min	max.sd	mean.max	mean.mean	mean.median	mean.min	mean.sd	median.max	median.mean	median.median	median.min	median.sd	min.max	min.mean	min.median	min.min	min.sd	nr_attr	nr_bin	nr_cat	nr_cor_attr	nr_inst	nr_norm	nr_num	nr_outliers	num_to_cat	range.max	range.mean	range.median	range.min	range.sd	sd.max	sd.mean	sd.median	sd.min	sd.sd	skewness.max	skewness.mean	skewness.median	skewness.min	skewness.sd	sparsity.max	sparsity.mean	sparsity.median	sparsity.min	sparsity.sd	t_mean.max	t_mean.mean	t_mean.median	t_mean.min	t_mean.sd	var.max	var.mean	var.median	var.min	var.sd	id_experimento	reducao
1	1.0000000000001763	0.6404230379302467	0.7499969077627304	0.019472797029318187	0.3423730534578591	4.392317422778759	3.2159133455939224	3.653756708287002	0.998363672593813	1.3083693522573223	0.5238095238095238	10.0	1.0	0.09969806228930338	0.04999999999999999	0.0012459417244222249	0.18802809180672894	6.880952380952379	0.03500958469493081	0.002380952380952381	0.0023809523809523803	0.2952409591304307	2583.50395413903	18.243628437290415	1.106655472875898e-17	-2.292055452007199e-16	216.79865549114507	88.79319932797368	0.625304220619533	0.0	0.0	7.451359761955763	66.80267369630259	0.4704413640584689	0.0	0.0	5.605955845031373	1.9090909090909092	78.0	0.5563380281690141	0.0	0.0	6.545557367148248	14.278911564625847	13.238709420831638	14.278911564625837	-1.2766439909297054	3.228620704551984	50.4084	0.3549887323943662	0.0	0.0	4.230178958156282	200.0	2.4014084507042255	1.0	1.0	16.699709030104117	104.19047619047619	0.7870556673373577	0.047619047619047616	0.047619047619047616	8.738998981801977	97.0	0.6830985915492958	0.0	0.0	8.140059175477887	12.0	0.08450704225352113	0.0	0.0	1.0070176299560272	11	0	10	0.04904604934571971	21	1.0	1	140	0.1	188.0	2.316901408450704	1.0	1.0	15.692691400148082	50.824815835986115	0.5837105849311973	0.21821789023599242	0.21821789023599236	4.246160781930635	3.948704680460814	3.778407705609748	3.9487046804608124	0.12617846163581162	0.5663502697325747	0.16000000000000003	0.03684708931419458	0.005263157894736848	0.0	0.05627206130157643	101.6923076923077	0.7172264355362947	0.0	0.0	8.533747091530058	2583.161904761905	18.243628437290422	0.04761904761904763	0.047619047619047616	216.76970837295767	5	0.1
1	1.00000000000023	0.6204346917008405	0.7810153046946395	0.023255579859362285	0.3673372312679289	4.584962500721156	3.26957677982507	4.084962500721157	0.9833557549816877	1.5238008873932463	0.4583333333333333	10.0	1.0	0.08787226868159953	0.043478260869565195	0.0	0.1749954460268714	7.757246376811594	0.03356495681853502	0.0018115942028985505	0.0	0.31174003477762696	3682.981143265678	23.354992203265454	9.298452449364882e-18	-8.966115602817271e-17	292.99866924304246	71.54822770859472	0.45283688423161217	0.0	0.0	5.692071372343633	16.899540843407813	0.10695911926207477	0.0	0.0	1.3444552817198345	2.1818181818181817	83.0	0.5316455696202531	0.0	0.0	6.6030979855925915	17.244791666666668	15.848208176303814	17.244791666666668	-2.0815972222222223	4.00564333868915	68.1996	0.43633481012658226	0.0	0.0	5.425613735185196	202.0	2.2721518987341773	1.0	1.0	15.990701411932179	104.29166666666667	0.7091244725738399	0.041666666666666664	0.041666666666666664	8.29316416226891	102.5	0.6518987341772152	0.0	0.0	8.154305818291029	1.0	0.006329113924050633	0.0	0.0	0.079555728417573	11	0	10	0.04321535112472789	24	1.0	1	156	0.1	201.0	2.2658227848101267	1.0	1.0	15.911145683514599	60.68484458510906	0.5974763334097459	0.2041241452319316	0.2041241452319315	4.810872935484582	4.303617395306556	4.0900995298329486	4.303617395306556	-0.1268229992132987	0.6718875302986489	0.16521739130434782	0.04566073950693673	0.0062111801242235995	0.0	0.07012992790571852	105.8125	0.6728639240506329	0.0	0.0	8.417831131442357	3682.6503623188405	23.35499220326545	0.0416666666666667	0.04166666666666667	292.97216366097456	5	0.11
1	1.000000000000255	0.6223566723957932	0.7592547425742452	0.007936466457542394	0.3623087492225378	4.623516641218016	3.3643257033992096	4.103909910282365	1.0	1.5442406758516674	0.4230769230769231	10.0	1.0	0.08102936566970953	0.040000000000000015	0.006021266952565818	0.1696214963269363	7.696923076923075	0.028306534170225533	0.0015384615384615382	0.001538461538461538	0.2649079645733447	3749.7228918716155	21.716647398843925	4.555150349678491e-18	-3.1681161097242235e-16	285.08296545847503	75.93482989231255	0.43892965255671995	0.0	0.0	5.77321821011352	25.606545472663015	0.14801471371481512	0.0	0.0	1.9468296015218205	2.3636363636363638	94.25	0.5505780346820809	0.0	0.0	7.165656115870347	19.22633136094675	17.83768047948113	19.22633136094675	-1.8674186390532546	4.3370254191864825	67.4583	0.3899323699421965	0.0	0.0	5.1287595762788145	198.0	2.138728323699422	1.0	1.0	14.977632649013193	107.8076923076923	0.6680746998666072	0.038461538461538464	0.038461538461538464	8.19309309673118	115.0	0.6647398843930635	0.0	0.0	8.743288094601615	2.0	0.011560693641618497	0.0	0.0	0.15205718425394107	11	0	10	0.03837881435676838	26	1.0	1	171	0.1	196.0	2.1271676300578033	1.0	1.0	14.825575464759252	61.23268358043389	0.5589104464020155	0.196116135138184	0.1961161351381839	4.639904085398604	4.525756964727326	4.3205442983486835	4.525756964727326	-0.22787577932698638	0.6919057590969842	0.13333333333333333	0.03758560036454773	0.0033333333333333305	0.0	0.05674058203143113	111.5	0.6463150289017341	0.0	0.0	8.477083182637424	3749.441538461538	21.716647398843925	0.03846153846153844	0.038461538461538415	285.06143005483034	5	0.12
1	0.999999579463954	0.6055673984833267	0.7397023196518357	0.047503959412269904	0.35563988436095534	4.807354922057604	3.3985428818434427	4.0836169753972325	0.8773870642966131	1.534735917448925	0.39285714285714285	10.0	1.0	0.07603226968431935	0.037037037037037	0.009695374114481828	0.1637191709767118	8.727513227513228	0.02311796673418668	0.001322751322751322	0.0013227513227513212	0.2320214136560885	3171.1141332376933	17.755261446602226	8.809869516591777e-18	-1.2349437288027988e-16	237.01724791534787	80.43965420001501	0.44938354301684363	0.0	0.0	6.012342039792185	56.99730014746887	0.3184206712149099	0.0	0.0	4.260178232233332	2.5454545454545454	85.5	0.48324022346368717	0.0	0.0	6.390587232195925	21.210459183673468	19.51861361193762	21.210459183673457	-1.9926658163265307	4.9078819719769555	71.1648	0.3975687150837989	0.0	0.0	5.3191068888672985	212.0	2.17877094972067	1.0	1.0	15.770880457065845	99.78571428571429	0.599960095770152	0.03571428571428571	0.03571428571428571	7.455213272598297	94.5	0.5279329608938548	0.0	0.0	7.063261626505797	9.0	0.05027932960893855	0.0	0.0	0.6726915834767424	11	0	10	0.036532546607243734	28	1.0	1	177	0.1	203.0	2.1284916201117317	1.0	1.0	15.0981888735891	56.31022349308578	0.5133409500630163	0.18898223650461368	0.18898223650461363	4.194044674532014	4.738054643794242	4.504685641658657	4.738054643794241	0.19034421336054386	0.7236854782125988	0.17037037037037034	0.043898794661321884	0.006172839506172842	0.0	0.0679781814736422	97.27777777777777	0.5456238361266293	0.0	0.0	7.270777288177809	3170.84126984127	17.755261446602226	0.03571428571428574	0.03571428571428572	236.9967182785394	5	0.13
1	0.9999995500004047	0.5934333590655009	0.7478792686636497	0.035713770050880944	0.3395867620795841	4.906890595608518	3.4915801073005763	4.2817276788697365	0.6274918436613969	1.556469807513574	0.36666666666666664	10.0	1.0	0.07305411393459574	0.03448275862068968	0.003545955666771731	0.15932566658818972	5.740229885057472	0.021557725731954403	0.0011494252873563218	0.0011494252873563216	0.21728308135434357	3160.593575356117	16.672425892317	5.242056107926144e-18	-1.9024983336583178e-16	229.29082584146434	88.61282107502994	0.46638326881594705	0.0	0.0	6.428649714518213	59.12496574652373	0.31118403024486174	0.0	0.0	4.2893758437670915	2.727272727272727	90.25	0.475	0.0	0.0	6.547423157242855	23.196666666666694	20.736020320691672	23.19666666666668	-1.162175415491013	5.695575215046463	61.527899999999995	0.3238310526315789	0.0	0.0	4.46370301691438	206.0	2.0789473684210527	1.0	1.0	14.872263127255236	108.76666666666667	0.6122807017543858	0.03333333333333333	0.03333333333333333	7.8878836122760525	98.0	0.5157894736842106	0.0	0.0	7.109667251078112	8.0	0.042105263157894736	0.0	0.0	0.5803810000880092	11	0	10	0.036201615148983575	30	1.0	1	189	0.1	198.0	2.036842105263158	1.0	1.0	14.291882127167227	56.2167500706484	0.4904632938932968	0.1825741858350553	0.18257418583505525	4.064334234471843	4.941674629935501	4.633538963606818	4.9416746299355	-0.0111071772657174	0.7551462231232114	0.22413793103448276	0.04343697055295802	0.008620689655172414	0.0	0.07329098347695957	108.5	0.571345029239766	0.0	0.0	7.871397020529296	3160.322988505747	16.672425892316998	0.03333333333333331	0.033333333333333284	229.27107263410159	5	0.14
1	0.9999995195312525	0.6333806923222545	0.7723517146311614	0.043008951501340945	0.3541011254805203	5.0	3.6662228669761294	4.4375	0.9880636700495734	1.5442267457096284	0.34375	10.0	1.0	0.06570633653642789	0.032258064516129024	0.014089863399366525	0.1562971127800736	4.858870967741935	0.018704328859992774	0.0010080645161290322	0.0010080645161290322	0.20018131548813506	3884.9147798346835	18.019843936678615	6.896537704207014e-18	-2.7021496095558104e-16	264.3326516710023	69.93155432097693	0.32375719593044877	0.0	0.0	4.758239583503266	29.83986586229854	0.13814752714027104	0.0	0.0	2.0303457043257267	2.909090909090909	97.25	0.4548611111111111	0.0	0.0	6.617057730130213	25.1845703125	23.433939824909462	25.1845703125	-2.046802236519608	5.209025727552437	74.13	0.3431944444444444	0.0	0.0	5.043907628681029	212.0	1.9768518518518519	1.0	1.0	14.35673154797918	98.8125	0.4939236111111111	0.03125	0.03125	6.720920023188124	91.0	0.4212962962962963	0.0	0.0	6.191765738701922	3.0	0.013888888888888888	0.0	0.0	0.20412414523193154	11	0	10	0.03173987941429802	32	1.0	1	214	0.1	209.0	1.962962962962963	1.0	1.0	14.152607402747249	62.327148074468916	0.4732273419329562	0.1767766952966369	0.1767766952966369	4.228317803405185	5.13757270705851	4.919938606834835	5.13757270705851	0.11942011325465615	0.700912000015939	0.13978494623655913	0.032588985762763076	0.004608294930875573	0.0	0.054676118980736425	95.45	0.44398148148148153	0.0	0.0	6.49447965079106	3884.673387096774	18.019843936678615	0.03125	0.03125	264.3161362297389	5	0.15
1	0.9999995045719328	0.646049033167992	0.7394848211035403	0.01974716707377705	0.3500388204073549	5.087462841250341	3.7812244498934806	4.451885180237493	1.5837262054069743	1.4851626616474298	0.3235294117647059	10.0	1.0	0.06145944616020064	0.030303030303030342	0.0007042327252594421	0.1515859124573267	5.062388591800357	0.0161549968514859	0.0008912655971479505	0.0008912655971479503	0.1835614231662021	4043.7249814911643	17.387172660714693	4.2334242758073e-18	-3.35348307553954e-16	264.9111309901207	72.85606821134445	0.31268698803152123	0.0	0.0	4.772959724198851	38.67343356178904	0.16598040155274266	0.0	0.0	2.533580871416789	3.090909090909091	93.25	0.40450643776824036	0.0	0.0	6.1090795091659915	27.17387543252597	25.523682618994588	27.173875432525957	-1.5217767413870913	5.416941402581211	69.6822	0.29906523605150215	0.0	0.0	4.565032704328414	213.0	1.909871244635193	1.0	1.0	13.888581780104872	99.32352941176471	0.46011108305983345	0.029411764705882353	0.029411764705882353	6.50471747708111	87.5	0.37553648068669526	0.0	0.0	5.732315593203661	4.0	0.017167381974248927	0.0	0.0	0.2620487128321674	11	0	10	0.02845197572887376	34	0.0	1	231	0.1	209.0	1.8927038626609443	1.0	1.0	13.626533067272705	63.58850696052555	0.4516921737115114	0.17149858514250876	0.1714985851425087	4.154180079032432	5.326544291484984	5.12593098327973	5.326544291484982	0.3517809040017873	0.7029117606035923	0.14141414141414144	0.027168795391935893	0.001893939393939394	0.0	0.045322564697948056	94.31818181818181	0.4057744830277019	0.0	0.0	6.17894329678019	4043.498217468806	17.3871726607147	0.02941176470588233	0.029411764705882307	264.89619838004035	5	0.16
1	0.9999981941014617	0.6109085684032177	0.6863532665113274	0.05035934632370234	0.3437011216941949	5.114369445886758	3.7043666162756312	4.281036112553423	1.5482038192641552	1.5718591087409826	0.3055555555555556	10.0	1.0	0.05954938463594488	0.02857142857142863	0.0013192166969834512	0.14717733188734974	9.200000000000001	0.01655822533245946	0.0007936507936507943	0.0007936507936507934	0.1884657870998787	4221.800414798233	18.15058927719872	5.0320068131460344e-18	-3.0370818667100717e-16	276.5772947627506	63.4899931594035	0.27248924102748284	0.0	0.0	4.1593677462861995	24.658348603669452	0.10582982233334529	0.0	0.0	1.6154221280396128	3.272727272727273	109.5	0.4742489270386266	0.0	0.0	7.173600276048762	29.164351851851862	26.892462729794552	29.164351851851855	-1.3418267414065284	6.462862584637864	92.6625	0.39769313304721027	0.0	0.0	6.070522213202679	214.0	1.9141630901287554	1.0	1.0	13.954093958312903	97.5	0.4513590844062944	0.027777777777777776	0.027777777777777776	6.385308311327579	106.5	0.4570815450643777	0.0	0.0	6.977046979156452	2.0	0.008583690987124463	0.0	0.0	0.1310243564160837	11	0	10	0.027490010359627053	36	0.0	1	231	0.1	212.0	1.905579399141631	1.0	1.0	13.823069601896824	64.97362102092994	0.45495374861374	0.1666666666666666	0.16666666666666652	4.24510889079415	5.509259259259261	5.2445300859887904	5.509259259259261	0.018745617189154243	0.7986392930474272	0.14285714285714285	0.031084012908073756	0.0035714285714285713	0.0	0.04805179026682465	97.0	0.4168942645337495	0.0	0.0	6.354649059114005	4221.571428571428	18.150589277198698	0.027777777777777752	0.027777777777777724	276.5622179411367	5	0.17
1	0.9999940656187831	0.6058374028047845	0.7385728562034783	0.044897451790573105	0.35355462443448854	5.182838116298145	3.7040691458637003	4.660670732282752	1.1828381162981458	1.7043486146720053	0.28205128205128205	10.0	1.0	0.05555189827402957	0.026315789473684213	0.004827307030623277	0.14286680764877022	5.888663967611335	0.013953670081374549	0.00067476383265857	0.0006747638326585694	0.16170058220313535	4286.469950357193	17.383626459484123	8.059167154412993e-18	-1.1473601475828892e-16	272.7396774627409	88.08550392106605	0.3566214733646399	0.0	0.0	5.604746398401745	44.93382371226773	0.1819183146245657	0.0	0.0	2.859070737035564	3.5454545454545454	115.0	0.46963562753036436	0.0	0.0	7.317292767405769	32.15187376725839	29.659457606742425	32.15187376725837	-1.924213189263357	7.1764470834659635	71.1648	0.2881165991902834	0.0	0.0	4.528107790021863	210.0	1.8461538461538463	1.0	1.0	13.298351546193757	118.92307692307692	0.5127167030001035	0.02564102564102564	0.02564102564102564	7.564950326835221	135.0	0.5465587044534413	0.0	0.0	8.589844300173004	5.0	0.020242914979757085	0.0	0.0	0.3181423814878887	11	0	10	0.025904348112307032	39	0.0	1	245	0.1	205.0	1.825910931174089	1.0	1.0	12.980209164705865	65.46971361484421	0.434958635880969	0.16012815380508721	0.16012815380508713	4.155037127599426	5.772825237178268	5.489708129872963	5.772825237178265	-0.3756482426257468	0.8721745511386526	0.14473684210526316	0.03380609305932248	0.003869969040247676	0.0	0.051823188373422216	124.28	0.5046153846153846	0.0	0.0	7.907687095288867	4286.283400809717	17.3836264594841	0.025641025641025664	0.02564102564102564	272.727749696669	5	0.18
1	0.999999384634685	0.5949344216505287	0.7481461153437181	0.02039619393900183	0.35793493163673473	5.357552004618084	3.7461705510421477	4.763295224701005	0.9788957706406733	1.795649879597216	0.2682926829268293	10.0	1.0	0.053334734018087235	0.02500000000000006	0.0011599126671909237	0.1388628510687842	4.628048780487803	0.011621837555811084	0.0006097560975609764	0.0006097560975609755	0.13867004923717963	3671.2271410610765	14.258030818680279	4.47545570585399e-18	-2.9041694445890744e-16	228.55885041364002	54.16117000206914	0.2099270155118959	0.0	0.0	3.3719271604183265	22.021736054499797	0.08535556610271239	0.0	0.0	1.3710134016472424	3.727272727272727	92.0	0.36046511627906974	0.0	0.0	5.7277659263067395	34.14455681142178	30.986877296232613	34.14455681142178	-1.990708889061319	7.8040391122952935	81.54299999999999	0.3160581395348837	0.0	0.0	5.0766454349395955	214.0	1.8255813953488371	1.0	1.0	13.260800775567906	83.4390243902439	0.35356400075628697	0.024390243902439025	0.024390243902439025	5.1928802028377365	74.0	0.2868217054263566	0.0	0.0	4.6070387670987065	2.0	0.007751937984496124	0.0	0.0	0.12451456127293804	11	0	10	0.025578379030555303	41	0.0	1	256	0.1	212.0	1.817829457364341	1.0	1.0	13.136286214294966	60.58921058261437	0.4017817830522982	0.156173761888606	0.15617376188860593	3.7618416779249926	5.942221184054281	5.609181769275006	5.942221184054281	0.23680127460504577	0.8750195726810872	0.14583333333333334	0.03466841539367256	0.005147058823529411	0.0	0.05400338235091742	77.72	0.30279069767441863	0.0	0.0	4.838603036128929	3671.0524390243895	14.258030818680277	0.024390243902439004	0.02439024390243898	228.54792106697536	5	0.19
