	attr_conc.max	attr_conc.mean	attr_conc.median	attr_conc.min	attr_conc.sd	attr_ent.max	attr_ent.mean	attr_ent.median	attr_ent.min	attr_ent.sd	attr_to_inst	cat_to_num	cor.max	cor.mean	cor.median	cor.min	cor.sd	cov.max	cov.mean	cov.median	cov.min	cov.sd	eigenvalues.max	eigenvalues.mean	eigenvalues.median	eigenvalues.min	eigenvalues.sd	g_mean.max	g_mean.mean	g_mean.median	g_mean.min	g_mean.sd	h_mean.max	h_mean.mean	h_mean.median	h_mean.min	h_mean.sd	inst_to_attr	iq_range.max	iq_range.mean	iq_range.median	iq_range.min	iq_range.sd	kurtosis.max	kurtosis.mean	kurtosis.median	kurtosis.min	kurtosis.sd	mad.max	mad.mean	mad.median	mad.min	mad.sd	max.max	max.mean	max.median	max.min	max.sd	mean.max	mean.mean	mean.median	mean.min	mean.sd	median.max	median.mean	median.median	median.min	median.sd	min.max	min.mean	min.median	min.min	min.sd	nr_attr	nr_bin	nr_cat	nr_cor_attr	nr_inst	nr_norm	nr_num	nr_outliers	num_to_cat	range.max	range.mean	range.median	range.min	range.sd	sd.max	sd.mean	sd.median	sd.min	sd.sd	skewness.max	skewness.mean	skewness.median	skewness.min	skewness.sd	sparsity.max	sparsity.mean	sparsity.median	sparsity.min	sparsity.sd	t_mean.max	t_mean.mean	t_mean.median	t_mean.min	t_mean.sd	var.max	var.mean	var.median	var.min	var.sd	id_experimento	reducao
1	0.7523024135458075	0.10575731991763612	0.06526803951266735	0.0001632983868662552	0.12715680839640778	2.6119317568597356	1.3509341489925772	0.9991421039919088	0.6631968402398287	0.6157579859058107	0.3793103448275862	4.5	0.8936504412303004	0.17881007780532795	0.13907589749182955	0.0032174472604389248	0.14195191748654998	14.616995073891626	0.3350890488821523	0.023399014778325095	0.0012315270935960548	1.3577304088568272	5067.7013309674285	195.0736074270556	0.09875465974121136	-1.051262339036849e-16	993.8249771804373	94.60247635905546	3.712354554356402	0.0	0.0	18.541832832347207	60.57706111705547	2.397486033639663	0.0	0.0	11.871348676210573	2.6363636363636362	72.0	3.076923076923077	0.0	0.0	14.065342020507222	22.203329369797853	2.3460157589560278	-0.1155112099122817	-2.0633372968688075	6.508379425653785	56.3388	2.2239	0.0	0.0	11.04114029752362	280.0	11.807692307692308	1.0	1.0	54.702116398376575	119.82758620689656	4.911140583554377	0.20689655172413793	0.034482758620689655	23.44182705049045	114.0	4.576923076923077	0.0	0.0	22.32339235317621	7.0	0.3076923076923077	0.0	0.0	1.3789628209413267	11	4	9	0.033846153846153845	29	1.0	2	18	0.2222222222222222	273.0	11.5	1.0	1.0	53.33610409469368	71.18691140005866	3.123070242591398	0.4122508203948855	0.1856953381770519	13.88282540675246	4.840885367650039	1.4878777844046172	1.3729332669222978	-1.372933266922298	1.4323129230034881	0.4821428571428571	0.29326685219542364	0.3095238095238095	0.0	0.17221964121607158	113.3157894736842	4.574898785425101	0.05263157894736842	0.0	22.183405357565007	5067.5763546798025	195.07360742705572	0.16995073891625612	0.03448275862068966	993.7994687623692	9	0.1
1	0.6921596321730472	0.10722604195075722	0.056042385973668604	-6.666667544503043e-08	0.12724498595114386	2.7730898459737485	1.394027492970531	1.0	0.7578784625383954	0.6767267113800686	0.34375	4.5	0.6956083436402524	0.1545880655869472	0.12998877418150556	0.0	0.11550565947474878	8.094758064516128	0.27724974398361496	0.016129032258064516	0.0	1.0879281984665576	7616.929281732595	272.1781394009216	0.07552656953957618	4.510275634479034e-17	1439.4359372544834	89.23516188707609	3.256640766945884	0.0	0.0	16.854233234186	41.514135550442965	1.5467331454931232	0.0	0.0	7.840201620551325	2.909090909090909	143.0	5.383928571428571	0.0	0.0	26.973622415554996	25.1845703125	4.717757995971747	0.8239577768874646	-2.0615234375	8.506988224140159	109.71239999999999	3.9977249999999995	0.0	0.0	20.720420949975086	285.0	11.214285714285714	1.0	1.0	53.65828584861466	129.8125	4.892857142857143	0.171875	0.03125	24.48504573103874	116.0	4.267857142857143	0.0	0.0	21.90149755697302	5.0	0.21428571428571427	0.0	0.0	0.9567360740266436	11	5	9	0.013227513227513227	32	1.0	2	20	0.2222222222222222	280.0	11.0	1.0	1.0	52.71938289977732	87.2746637660889	3.472786034771638	0.3827299010423698	0.1767766952966369	16.424125326068886	5.13757270705851	1.9814753567649934	1.6661053397479217	-0.6273524282492647	1.638604095184247	0.4838709677419355	0.30146627565982403	0.31182795698924726	0.0	0.18915153534827378	125.1	4.64107142857143	0.0	0.0	23.6115714474266	7616.866935483871	272.1781394009217	0.1466733870967742	0.03125	1439.4237084290594	9	0.11
1	0.5764379123947725	0.09917517817365469	0.08060863283407271	0.0028488773749998377	0.09380445986918241	2.6624631190124703	1.36663396836683	0.9994110647387552	0.5916727785823274	0.7179721564969206	0.3142857142857143	4.5	0.8164965809277258	0.1439279037838388	0.10998533626601492	2.636259774172325e-17	0.11341933965049263	9.937815126050419	0.27547184390997775	0.015126050420168062	4.3849144670069214e-18	1.192480579065148	7034.47389773878	234.61501400560232	0.06585910586703209	2.0466405880781344e-17	1284.2883213025693	115.63711969491534	3.9189851136675045	0.0	0.0	21.10313297688696	77.2052720198031	2.63333812715583	0.0	0.0	14.08819694497764	3.1818181818181817	148.5	5.2	0.0	0.0	27.068113318454426	28.168979591836717	6.350075683613173	1.8756462585034006	-2.053242630385487	10.684079567625348	109.71239999999999	3.6570799999999997	0.0	0.0	20.03065210600993	287.0	10.6	1.0	1.0	52.20490134209557	146.82857142857142	5.1504761904761915	0.14285714285714285	0.02857142857142857	26.7615066265402	132.0	4.533333333333333	0.0	0.0	24.0785114291494	15.0	0.5333333333333333	0.0	0.0	2.7384029240987604	11	3	9	0.011494252873563218	35	1.0	2	21	0.2222222222222222	272.0	10.066666666666666	1.0	1.0	49.47164519359469	83.871219811119	3.136937292808442	0.3550358012483631	0.1690308509457033	15.24878644441933	5.418646136030831	2.1230185805670705	1.9543875535386088	-1.4361756797447796	1.9295312074561868	0.4852941176470588	0.27439839572192515	0.3137254901960784	0.0	0.16743842954024515	144.95238095238096	5.011111111111112	0.0	0.0	26.434225296011363	7034.381512605042	234.61501400560226	0.12605042016806717	0.02857142857142857	1284.270864523436	9	0.12
1	0.6752136420910215	0.08437424062964645	0.058265213105568155	0.0028834167635355514	0.10010686906365197	2.7072607386018928	1.3586305263942795	0.9980008838722995	0.7424875695421236	0.6054367572742095	0.2894736842105263	4.5	0.932183199398798	0.15041646049262405	0.13115784746777817	0.0	0.11617243069837144	12.283072546230443	0.3578355683618842	0.017069701280227615	0.0	1.5429704675046714	5519.3745635378145	204.5722564669933	0.06973866417727198	1.9246604900950547e-17	1062.1739742052112	138.95298204656973	5.215601864260886	0.0	0.0	26.730099765459624	99.40418687118171	3.745609614757572	0.0	0.0	19.120445029388705	3.4545454545454546	121.5	4.814814814814815	0.0	0.0	23.32417784359766	31.155817174515228	4.731607824548396	-0.14001615881809615	-2.041405047706987	10.42649599232423	91.9212	3.404488888888889	0.0	0.0	17.690243188077808	282.0	11.481481481481481	1.0	1.0	54.06503944351183	163.02631578947367	6.325536062378167	0.21052631578947367	0.02631578947368421	31.319297041128568	162.5	6.166666666666667	0.0	0.0	31.24684599468216	12.0	0.48148148148148145	0.0	0.0	2.310017821615741	11	4	9	0.014245014245014245	38	1.0	2	17	0.2222222222222222	270.0	11.0	1.0	1.0	51.76202944541194	74.2914228224138	3.120155156076489	0.4131549501122744	0.16222142113076257	14.224296634311568	5.686287709109885	1.7997471477537683	1.3644079810834964	-1.0335242725995166	1.8492591116430384	0.4864864864864865	0.29676494676494675	0.3153153153153153	0.0	0.1741969199660201	164.20833333333334	6.291666666666667	0.041666666666666664	0.0	31.56270468326625	5519.215504978664	204.5722564669934	0.17069701280227595	0.02631578947368422	1062.142173582171	9	0.13
1	0.585537861675466	0.08518754830451918	0.03981085990429296	0.000686728734250848	0.10551627166205277	2.829663483094588	1.303164948222713	0.9837082626231858	0.7219280948873623	0.6732286358822411	0.275	4.5	1.0	0.14531760683924094	0.11719509525525898	2.1366252070928492e-17	0.12552933306085257	17.38782051282051	0.3423399131732465	0.014102564102564101	2.846725704167068e-18	1.5303845048226994	7178.549007550915	256.51442307692304	0.07090379652814624	-2.6799900392293707e-17	1356.5912762488147	96.70947675034913	3.519047628572754	0.0	0.0	18.26685508134164	62.953757890096234	2.3087106691130947	0.0	0.0	11.889597304737359	3.6363636363636362	145.5	5.5	0.0	0.0	27.441098536481533	33.14812500000001	5.7669260994296705	1.6040073529411787	-2.0109659090909093	10.724510002637071	108.97109999999999	3.891825	0.0	0.0	20.593602192367904	279.0	11.0	1.0	1.0	52.52442112784124	129.875	4.910714285714285	0.16249999999999998	0.025	24.493637144818056	123.0	4.535714285714286	0.0	0.0	23.22113045204517	12.0	0.4642857142857143	0.0	0.0	2.268661587109324	11	4	9	0.021164021164021163	40	0.0	2	19	0.2222222222222222	267.0	10.535714285714286	1.0	1.0	50.26263035876664	84.72555619053128	3.3752332367472513	0.36162028533978946	0.15811388300841894	15.943676632173407	5.858119365461922	1.9843055169668538	1.7671327775715606	-1.8873388127513426	1.9371885993154214	0.48717948717948717	0.2962962962962963	0.3162393162393162	0.0	0.17583218375167492	121.75	4.5461309523809526	0.0	0.0	22.973437927676045	7178.419871794872	256.51442307692304	0.13076923076923075	0.024999999999999994	1356.5659602937808	9	0.14
1	0.6351809540388517	0.07674266158919543	0.043850871989763014	7.86500336971557e-05	0.0969692736681201	2.696266409330505	1.2977295857687243	0.996485989886783	0.693127415328288	0.6547854368670546	0.2558139534883721	4.5	0.6138498140448513	0.12797250386222142	0.10157490003667391	0.002787473366690276	0.10331476483477647	10.864894795127352	0.2676996724615772	0.012735326688815041	0.0005537098560354323	1.17825155189201	6604.905014741148	236.02487739281764	0.06635769863264893	3.275037414741681e-17	1248.1831943658694	128.4831201272795	4.6521610842846846	0.0	0.0	24.270908051627085	86.26983227311916	3.139755156251071	0.0	0.0	16.294919324908715	3.909090909090909	136.0	5.142857142857143	0.0	0.0	25.64965422583241	36.13791238507301	7.86499799401401	0.43791238507301333	-2.0273050062313356	13.185419252950071	102.29939999999999	3.6535499999999996	0.0	0.0	19.332769405080064	279.0	11.0	1.0	1.0	52.52442112784124	158.8139534883721	5.914451827242525	0.18604651162790697	0.023255813953488372	29.96763877215167	158.0	5.75	0.0	0.0	29.84109148038558	14.0	0.5357142857142857	0.0	0.0	2.6455013227509925	11	5	9	0.007936507936507936	43	0.0	2	19	0.2222222222222222	265.0	10.464285714285714	1.0	1.0	49.884668573923165	81.27005417388595	3.242575452750922	0.39374961547907866	0.15249857033260467	15.29257419787033	6.107035770063843	2.3326308806527507	1.5576002230928216	-0.4132402608301332	2.0800530275819247	0.4880952380952381	0.3098003848003848	0.31746031746031744	0.0	0.18775224211944302	162.2962962962963	5.957671957671958	0.0	0.0	30.641739393987294	6604.821705426357	236.02487739281761	0.1550387596899223	0.023255813953488375	1248.1668603265114	9	0.15
1	0.6704048889212213	0.09327573275448613	0.05293374944859753	0.0010686956717856067	0.11177609197803555	2.780242101873798	1.3994064468268486	1.126219219194802	0.7935912300117064	0.6092801595423017	0.2391304347826087	4.5	0.8871510790372957	0.13977322122813277	0.11064784660747531	0.00045116367505048147	0.11751732880268931	13.501449275362317	0.28493729325813283	0.014492753623188383	0.00048309178743961313	1.3324352710290979	5667.483826493747	195.57832750291527	0.08331657844222581	4.1540877262651865e-17	1052.396909807746	111.2232295030685	3.9004009321382385	0.0	0.0	20.644086087449075	55.37771912914582	1.969059280315373	0.0	0.0	10.276931104444687	4.181818181818182	105.5	3.9913793103448274	0.0	0.0	19.52968010932114	39.12901701323258	5.9139528616654795	-0.24598298676748476	-2.035755714040214	12.40838004285881	80.0604	2.811827586206897	0.0	0.0	14.859557883802225	283.0	10.793103448275861	1.0	1.0	52.35413703829554	140.93478260869566	5.134182908545728	0.21739130434782608	0.021739130434782608	26.12094516465823	147.0	5.206896551724138	0.0	0.0	27.274241262649312	3.0	0.13793103448275862	0.0	0.0	0.5808945030255669	11	3	9	0.014778325123152709	46	1.0	2	18	0.2222222222222222	280.0	10.655172413793103	1.0	1.0	51.8026997793889	75.28181193176391	2.9562922143636587	0.4170288281141493	0.14744195615489702	13.910840135278926	6.3464146344934065	1.9856048213699657	1.325879698080313	-1.0538398631469104	1.9787757244357618	0.48888888888888893	0.28285072951739615	0.31851851851851853	0.0	0.1644840112424725	140.0	5.025862068965517	0.03571428571428571	0.0	25.9625783632698	5667.351207729471	195.5783275029153	0.1739130434782607	0.021739130434782573	1052.3713897520465	9	0.16
1	0.7035104860806529	0.08159395685553379	0.05142855506938146	0.00013506700243930817	0.10198858090997392	2.835204483135929	1.3482095664913933	1.073991180600352	0.7300166301457939	0.6778739099820595	0.22448979591836735	4.5	0.9411593307091453	0.1321861300938921	0.10310150949352063	4.8240175423167555e-05	0.11453817383957705	8.954506802721085	0.24737491770901904	0.011904761904761908	0.00042517006802720724	1.107225828184874	7474.280554488842	241.23987820934823	0.06495927331458276	-9.989223973425466e-17	1342.3955489241691	129.36445452056887	4.231496867006923	0.0	0.0	23.22597160683941	100.50364489822492	3.295634253141208	0.0	0.0	18.04350691716095	4.454545454545454	157.0	5.290322580645161	0.0	0.0	28.159301066595027	42.121199500208256	8.931157826573243	0.5211995002082452	-2.038800499791753	15.70501264397592	97.85159999999999	3.204329032258064	0.0	0.0	17.56780603297204	287.0	10.290322580645162	1.0	1.0	51.356397555635375	156.3877551020408	5.287030941408822	0.1836734693877551	0.02040816326530612	28.045418893421914	137.0	4.516129032258065	0.0	0.0	24.591151481433233	21.0	0.7096774193548387	0.0	0.0	3.770000427825766	11	3	9	0.017204301075268817	49	0.0	2	23	0.2222222222222222	266.0	9.580645161290322	1.0	1.0	47.58975673647178	86.45345962002973	3.1266248020478664	0.3912303982179759	0.14285714285714288	15.465431303667318	6.577259475218661	2.40613091317248	1.5840838980907423	-1.280393200869056	2.2534736648733236	0.4895833333333333	0.2759680134680135	0.3194444444444444	0.0	0.16898394906182285	151.06451612903226	5.036420395421435	0.0	0.0	27.10442383309414	7474.200680272111	241.23987820934832	0.153061224489796	0.020408163265306128	1342.3807172543998	9	0.17
1	0.6421395653263618	0.07562082925087699	0.04459670927042382	8.389232129132378e-05	0.09260654801860967	2.929559474544605	1.4224984154804363	1.2534330706295986	0.8403586716091171	0.6330042400771589	0.21153846153846154	4.5	0.7614446662745626	0.1226669475669629	0.09597773993520937	0.0027192480634117616	0.10857848834251937	11.790346907993968	0.20015554298642532	0.010558069381598797	0.0003770739064856712	0.9637160826480432	6399.4655458158795	200.1133342760181	0.05836535301325647	3.114119480998683e-17	1131.2526557300703	119.36820214055648	3.7945428061059516	0.0	0.0	21.092917216367873	77.95364205734563	2.4955025338042462	0.0	0.0	13.773640711070174	4.7272727272727275	128.75	4.3046875	0.0	0.0	22.713213290146985	45.114275147929	8.941262250655374	2.371418005071852	-2.032391518737673	15.19338024446885	102.29939999999999	3.2431875	0.0	0.0	18.07759338285845	277.0	9.6875	1.0	1.0	48.7802428937597	149.46153846153845	4.9206730769230775	0.1346153846153846	0.019230769230769232	26.378691012271645	149.5	4.828125	0.0	0.0	26.403387299494298	9.0	0.3125	0.0	0.0	1.5951033943634116	11	3	9	0.014112903225806451	52	0.0	2	22	0.2222222222222222	268.0	9.375	1.0	1.0	47.194005906983435	79.99619146288852	2.8321462354124347	0.3446422500840348	0.13867504905630726	14.081505857056978	6.800411059491993	2.408804678414642	2.0795940606719063	-1.3720920009275297	2.2522910372860347	0.49019607843137253	0.2756981580510992	0.3202614379084967	0.0	0.17023448112015038	150.25	4.8798828125	0.0	0.0	26.53067959958934	6399.390648567119	200.11333427601807	0.11877828054298642	0.01923076923076923	1131.2389796439425	9	0.18
1	0.5271163174852741	0.08037743166474422	0.056788425281645884	9.225495539012177e-05	0.09040682223318867	2.940656697554587	1.4196511916712056	1.1162775463129986	0.7568336324184034	0.6865247361935246	0.2	4.5	0.8087571021725033	0.12144588468679796	0.0949157995752499	0.00033530356723174704	0.10573596724742132	12.02222222222222	0.21620913435429567	0.010437710437710426	0.00033670033670032577	1.0935546618311527	7877.692869223897	246.30382996632991	0.05447634775354156	-1.9338127814640853e-17	1392.569543699728	103.06968014510532	3.2743883884066656	0.0	0.0	18.213070286176155	30.163282263009933	0.9912464386435887	0.0	0.0	5.330388801766695	5.0	166.5	5.46875	0.0	0.0	29.38809762910938	48.10809917355373	11.97819397930273	3.406568561308823	-2.0347579693034237	18.692670524595016	127.50359999999999	4.03081875	0.0	0.0	22.532733266523223	288.0	10.03125	1.0	1.0	50.72473747527417	146.4	4.80284090909091	0.11818181818181817	0.01818181818181818	25.840879746035228	148.0	4.71875	0.0	0.0	26.14874865938355	1.0	0.0625	0.0	0.0	0.24593468841898236	11	4	9	0.010080645161290322	55	0.0	2	22	0.2222222222222222	287.0	9.96875	1.0	1.0	50.55274114325329	88.755928336167	3.0950572022766107	0.32548829427792747	0.13483997249264842	15.632041565004522	7.016581841344724	2.736432611712373	2.307868800253424	-1.76908279565133	2.5366925986561557	0.4907407407407407	0.2887205387205387	0.32098765432098764	0.0	0.18422779078827015	148.63636363636363	4.797348484848484	0.0	0.0	26.250111680739206	7877.614814814813	246.30382996632991	0.10606060606060605	0.018181818181818184	1392.555294317041	9	0.19
1	0.5513544653184375	0.07920328986802143	0.04795373786248039	0.0004837117793767036	0.09239573630487125	2.8255286062700553	1.4378413169014561	1.058740203226241	0.7973265101474424	0.6505736534868908	0.1896551724137931	4.5	0.9100264546419238	0.11785195487337943	0.08892296539178329	0.0018668377952998267	0.1056079609600846	10.710526315789469	0.1972034317769345	0.009074410163339375	0.00030248033877797946	0.9586469513255951	6918.151876712591	209.77056408000146	0.06392408847473886	-1.184384348758888e-17	1204.2724104732838	105.43910890259355	3.2539672439959664	0.0	0.0	18.347140716951515	31.22609519286877	1.0003245629540654	0.0	0.0	5.434934591470153	5.2727272727272725	129.5	4.212121212121212	0.0	0.0	22.495756649529447	51.102556480380514	12.11413159049646	1.4699034191560072	-1.9923954426964237	19.77978687026588	104.52329999999999	3.2123	0.0	0.0	18.18893516079899	284.0	9.636363636363637	1.0	1.0	49.25432606750027	144.5	4.621212121212121	0.15517241379310345	0.017241379310344827	25.11351328341172	152.0	4.7272727272727275	0.0	0.0	26.44129432260353	1.0	0.06060606060606061	0.0	0.0	0.24230584229877994	11	3	9	0.007575757575757576	58	0.0	2	22	0.2222222222222222	283.0	9.575757575757576	1.0	1.0	49.08476743287468	83.17498991504851	2.8477314129273146	0.3652311999283316	0.13130643285972254	14.420918688265775	7.226381615314389	2.6947190587382917	1.8557137674050337	-1.0741092760617992	2.6074195065231405	0.49122807017543857	0.2738968633705475	0.3216374269005848	0.0	0.17232624718593698	143.41666666666666	4.521885521885522	0.0	0.0	24.937427246227067	6918.078947368421	209.7705640800015	0.13339382940108893	0.017241379310344827	1204.2593099454311	9	0.2
