	attr_conc.max	attr_conc.mean	attr_conc.median	attr_conc.min	attr_conc.sd	attr_ent.max	attr_ent.mean	attr_ent.median	attr_ent.min	attr_ent.sd	attr_to_inst	cat_to_num	cor.max	cor.mean	cor.median	cor.min	cor.sd	cov.max	cov.mean	cov.median	cov.min	cov.sd	eigenvalues.max	eigenvalues.mean	eigenvalues.median	eigenvalues.min	eigenvalues.sd	g_mean.max	g_mean.mean	g_mean.median	g_mean.min	g_mean.sd	h_mean.max	h_mean.mean	h_mean.median	h_mean.min	h_mean.sd	inst_to_attr	iq_range.max	iq_range.mean	iq_range.median	iq_range.min	iq_range.sd	kurtosis.max	kurtosis.mean	kurtosis.median	kurtosis.min	kurtosis.sd	mad.max	mad.mean	mad.median	mad.min	mad.sd	max.max	max.mean	max.median	max.min	max.sd	mean.max	mean.mean	mean.median	mean.min	mean.sd	median.max	median.mean	median.median	median.min	median.sd	min.max	min.mean	min.median	min.min	min.sd	nr_attr	nr_bin	nr_cat	nr_cor_attr	nr_inst	nr_norm	nr_num	nr_outliers	num_to_cat	range.max	range.mean	range.median	range.min	range.sd	sd.max	sd.mean	sd.median	sd.min	sd.sd	skewness.max	skewness.mean	skewness.median	skewness.min	skewness.sd	sparsity.max	sparsity.mean	sparsity.median	sparsity.min	sparsity.sd	t_mean.max	t_mean.mean	t_mean.median	t_mean.min	t_mean.sd	var.max	var.mean	var.median	var.min	var.sd	id_experimento	reducao
1	0.9999974663939563	0.48931449668454796	0.4360326600157073	0.03191435572508285	0.4434138144951609	6.5698556083309505	3.226609807816389	1.9997585026337423	1.1102153124844742	2.929298744371923	0.031578947368421054	2.0	0.6979740716247238	0.015706514914008936	0.010638297872340436	0.002266194356471015	0.031023775672723262	77.55296752519597	0.07253694242975957	0.0001119820828667415	0.00011198208286674127	1.318136663042291	68647.53678844593	693.4214937731173	0.010638297872340436	-2.0773882800062844e-17	6899.335818167786	308.32804515081136	3.114424698493044	0.0	0.0	30.9881344881515	142.30582365642428	1.437432562186104	0.0	0.0	14.30227341063153	31.666666666666668	382.0	3.8585858585858586	0.0	0.0	38.392444542901885	88.06282548476457	84.79053721050687	88.06282548476456	-0.9728449781552766	16.184850444210813	302.4504	3.0550545454545457	0.0	0.0	30.397408924027484	938.0	10.464646464646465	1.0	1.0	94.17204328978815	425.7263157894737	4.319617224880385	0.010526315789473684	0.010526315789473684	42.785208815683625	391.0	3.95959595959596	0.0	0.0	39.29608153906546	9.0	0.09090909090909091	0.0	0.0	0.9045340337332909	3	0	2	0.0010307153164296021	95	0.0	1	98	0.5	929.0	10.373737373737374	1.0	1.0	93.26750925605484	262.0065145407917	2.754291534876315	0.10259783520851545	0.10259783520851541	26.321734214059653	9.441160793608862	9.1266387394299	9.44116079360886	-1.252575111543704	1.6182435315375991	0.24202127659574468	0.08067375886524823	0.0	0.0	0.13973104919217005	410.7368421052632	4.158426368952685	0.0	0.0	41.27974406818244	68647.41366181412	693.4214937731176	0.010526315789473693	0.010526315789473684	6899.323317215294	16	0.1
1	0.9999972266762807	0.4862798851449688	0.4297180157803969	0.029125602940833415	0.4460230065793316	6.700439718141091	3.251910191424345	2.0	1.0552908561319434	3.0236378361346286	0.028846153846153848	2.0	0.7401527456927532	0.014237600338415616	0.009708737864077664	0.0004668556795751383	0.028855452182318504	79.28510082150858	0.06453347869167668	9.33532486930545e-05	9.335324869305405e-05	1.2675294903108154	74668.46779193007	691.3857684701129	0.00970873786407767	-3.924006813171721e-17	7184.97558844467	357.32125553292457	3.3085301438233756	0.0	0.0	34.38325384485152	155.65820531179418	1.441279678812909	0.0	0.0	14.978217789723066	34.666666666666664	441.75	4.090277777777778	0.0	0.0	42.5074135690862	97.05741494082842	93.74185821901743	97.0574149408284	-1.1503322413370562	17.15609558573165	329.1372	3.0475666666666665	0.0	0.0	31.671241836719965	948.0	9.768518518518519	1.0	1.0	91.12511748709593	471.71153846153845	4.385683760683757	0.009615384615384616	0.009615384615384616	45.38877899812084	475.5	4.412037037037037	0.0	0.0	45.7542107098446	5.0	0.046296296296296294	0.0	0.0	0.4811252243246881	3	0	2	0.0010384215991692627	104	0.0	1	107	0.5	943.0	9.722222222222221	1.0	1.0	90.64399226277125	273.2550880890275	2.633160282261846	0.09805806756909202	0.09805806756909202	26.28400626353535	9.905750556546932	9.598742790307117	9.90575055654693	-1.324425074025902	1.649772298871935	0.24271844660194172	0.08090614886731391	0.0	0.0	0.14013356048291886	459.765625	4.265914351851852	0.0	0.0	44.24020580674885	74668.34316654218	691.3857684701123	0.009615384615384618	0.009615384615384616	7184.963484295087	16	0.11
1	0.9999969596996292	0.49192771558345827	0.4492392260136262	0.026548153545446342	0.44579294442207923	6.832890014164741	3.317936164967104	1.9997779672118907	1.121140513524679	3.075577403553267	0.02631578947368421	2.0	0.7070057332337675	0.012916271691534606	0.008849557522123887	0.0029401884310101606	0.02636731518436598	72.51141127154168	0.04832090829106767	7.762769756249044e-05	7.76276975624902e-05	1.0401956068580167	57685.69098837346	488.87197482231164	0.008849557522123921	-2.998550724927541e-17	5310.3973482160845	319.46767873397204	2.7073532096099324	0.0	0.0	29.409383628139075	150.28725701609957	1.2736208221703353	0.0	0.0	13.835063420258296	38.0	400.0	3.389830508474576	0.0	0.0	36.82298471593292	107.05240073868882	103.62842868365702	107.0524007386887	-1.0313396822129917	18.448576333295396	297.2613	2.519163559322034	0.0	0.0	27.36512076634591	941.0	8.966101694915254	1.0	1.0	86.53401408244237	418.4736842105263	3.562741599762115	0.008771929824561403	0.008771929824561403	38.522170887142785	408.5	3.4703389830508473	0.0	0.0	37.604798996622975	5.0	0.0423728813559322	0.0	0.0	0.4602873089491618	3	0	2	0.0002897291032884253	114	0.0	1	117	0.5	936.0	8.923728813559322	1.0	1.0	86.07372677349318	240.17818645383556	2.1339544500737944	0.09365858115816955	0.0936585811581694	22.101078822882105	10.397745641559576	10.09663856220008	10.397745641559565	-1.2217156304583605	1.671114897299337	0.24336283185840707	0.08112094395280235	0.0	0.0	0.14050559648420097	412.5857142857143	3.504358353510896	0.0	0.0	37.98095920125124	57685.5612482534	488.8719748223116	0.008771929824561433	0.008771929824561403	5310.385302603064	16	0.12
1	0.9999967197966316	0.48187158301169103	0.42103005618187195	0.024589326327268	0.44775745971731457	6.942514505339238	3.3275388557824175	1.999856174166598	1.0402458878414156	3.1672148151920236	0.024390243902439025	2.0	0.7159701713731197	0.011604986060449947	0.00819672131147542	0.0036183604844255753	0.024528196461453926	83.99700119952021	0.047977401132202224	6.664001066240167e-05	6.664001066240165e-05	1.1161110791061917	79683.4872850959	627.4382582924837	0.008196721311475393	-8.554168458952619e-17	7070.765288507865	349.1737181210165	2.7493993552835945	0.0	0.0	30.984157169171134	104.35422177824638	0.8216867856554834	0.0	0.0	9.259939797997971	41.0	488.5	3.8464566929133857	0.0	0.0	43.347365484977175	116.04858219313913	112.84488961276863	116.04858219313905	-1.2544460169211087	18.335227015176706	363.23699999999997	2.8601338582677163	0.0	0.0	32.23207164107808	947.0	8.448818897637794	1.0	1.0	83.94392579076435	481.7642276422764	3.808526982907623	0.008130081300813009	0.008130081300813009	42.748367088979805	493.0	3.8897637795275593	0.0	0.0	43.74606165429315	2.0	0.015748031496062992	0.0	0.0	0.17747130188322277	3	0	2	0.0006249218847644044	123	0.0	1	126	0.5	945.0	8.433070866141732	1.0	1.0	83.76645448888115	282.2824153016583	2.3168828376323995	0.09016696346674315	0.09016696346674306	25.040115378709473	10.821501745496455	10.547604616842104	10.821501745496455	-1.338793733824724	1.6402824690219096	0.24385245901639346	0.08128415300546449	0.0	0.0	0.14078828285566694	481.70666666666665	3.8005249343832017	0.0	0.0	42.743963428755634	79683.36198853792	627.4382582924839	0.008130081300812993	0.008130081300812978	7070.7540820062295	16	0.13
1	0.9999950121046716	0.48314473413957487	0.42292609141028403	0.02272661446916941	0.4545721557062987	7.05528243550119	3.443227956326536	2.3216827887449663	0.9527186447334504	3.202142857102343	0.022556390977443608	2.0	0.7410482726333573	0.01066087580117085	0.007575757575757577	8.795049749463942e-05	0.023107723777918626	69.29084073820917	0.03651619730069935	5.696058327637266e-05	5.6960583276372226e-05	0.877585850568243	64488.53043965793	470.7277591789694	0.007575757575757561	-4.80458550312476e-17	5509.626245001871	357.95473926353793	2.6128083157922477	0.0	0.0	30.58213726058102	148.44874180162955	1.083567458406055	0.0	0.0	12.682831933664044	44.333333333333336	418.0	3.051094890510949	0.0	0.0	35.71215009256059	126.04494318503026	122.59209002906356	126.04494318503023	-1.0607821728131523	20.083684751959304	317.27639999999997	2.3158861313868613	0.0	0.0	27.106752195280617	940.0	7.854014598540146	1.0	1.0	80.22418405960387	470.25563909774434	3.446792162888974	0.007518796992481203	0.007518796992481203	40.1754822711468	444.0	3.2481751824817517	0.0	0.0	37.932948006181554	6.0	0.043795620437956206	0.0	0.0	0.5126145946300567	3	0	2	0.00032202662086732505	133	0.0	1	136	0.5	934.0	7.810218978102189	1.0	1.0	79.71156946497379	253.9457008930267	1.944229129261598	0.08671099695241193	0.08671099695241184	21.68827267164865	11.27373352857976	10.99017381094176	11.273733528579758	-1.5793545854260178	1.7030923186091422	0.24431818181818182	0.08143939393939394	0.0	0.0	0.14105716804064722	474.75308641975306	3.4726502658376135	0.0	0.0	40.560355262165	64488.41900205058	470.7277591789692	0.00751879699248119	0.007518796992481177	5509.616654247393	16	0.14
1	0.9999946746353505	0.4793749800042382	0.4133091284855119	0.021275908416676606	0.45385214733400525	7.149747119504682	3.515026735711377	2.3217139422494855	1.0736191453799622	3.2090231156482982	0.02112676056338028	2.0	0.7144586862468363	0.00991651162321385	0.007092198581560289	0.000601216711832464	0.021226813029391754	87.1861951852962	0.037658853956915705	4.994506043352315e-05	4.994506043352279e-05	0.9760489304125874	84704.52556865265	580.1760525750443	0.007092198581560281	-2.881792588437892e-17	7010.195742777964	340.96308786932286	2.335363615543307	0.0	0.0	28.21830593166982	154.60720351280713	1.0589534487178571	0.0	0.0	12.795383204754392	47.333333333333336	511.25	3.5017123287671232	0.0	0.0	42.311351054796056	135.0421047411228	131.64345270780046	135.04210474112278	-1.3469696232364856	20.534633007064745	386.21729999999997	2.6453239726027395	0.0	0.0	31.96357117601074	943.0	7.4520547945205475	1.0	1.0	77.96047470634306	479.07042253521126	3.2943758441057316	0.007042253521126761	0.007042253521126761	39.647112764416086	473.0	3.2465753424657535	0.0	0.0	39.14527524999323	10.0	0.0684931506849315	0.0	0.0	0.827605888602368	3	0	2	0.0004723665564478035	142	0.0	1	145	0.5	933.0	7.383561643835616	1.0	1.0	77.13286881774069	291.0402143227147	2.0810788645379135	0.0839181358296689	0.08391813582966888	24.079379337695755	11.665802825899046	11.398954322323542	11.665802825899043	-1.3008266429299578	1.6717307213518968	0.24468085106382978	0.08156028368794326	0.0	0.0	0.14126655522724885	479.63953488372096	3.291733035998726	0.0	0.0	39.69478456422431	84704.4063530117	580.1760525750443	0.007042253521126758	0.0070422535211267555	7010.185808386668	16	0.15
1	0.9999942996660106	0.49017523529884416	0.44735486525317275	0.019866550649891693	0.4566831400407839	7.247927513443586	3.512511219496044	2.3217411657544216	0.9678649792901248	3.305033486802421	0.019736842105263157	2.0	0.704761478602411	0.009027164068888269	0.006622516556291439	0.0007806355179150401	0.019937455466873158	72.49416172882538	0.0287066603702163	4.356918787033827e-05	4.356918787033808e-05	0.7785554015981707	70913.42584255853	454.58070326255006	0.006622516556291367	-5.15107454076663e-17	5677.617378904597	365.8276906050319	2.3450492987502045	0.0	0.0	29.28965635368119	214.868659333389	1.3773632008550576	0.0	0.0	17.203260864814894	50.666666666666664	430.75	2.761217948717949	0.0	0.0	34.48760112577063	145.03934383656525	141.7927122223123	145.03934383656517	-1.1467034762743933	20.643715010224337	319.5003	2.048078846153846	0.0	0.0	25.58049658958574	949.0	7.076923076923077	1.0	1.0	75.9007449036113	473.45394736842104	3.047275641025642	0.006578947368421052	0.006578947368421052	37.905715261536756	465.5	2.9903846153846154	0.0	0.0	37.269397251149904	19.0	0.12179487179487179	0.0	0.0	1.5212174611483278	3	0	2	0.00033085194375516956	152	0.0	1	155	0.5	930.0	6.955128205128205	1.0	1.0	74.37952744246296	266.2955545412297	1.7913201612438923	0.08111071056538113	0.081110710565381	21.313937973954605	12.086563120433471	11.837929178813123	12.086563120433466	-1.5057307639597513	1.6538457316729478	0.24503311258278146	0.08167770419426049	0.0	0.0	0.14146993351004075	468.9782608695652	3.0126811594202896	0.0	0.0	37.547880359089994	70913.32236842105	454.5807032625504	0.006578947368421031	0.006578947368421007	5677.609040902465	16	0.16
1	0.9999939623075733	0.4890137813118134	0.4451743711051664	0.01874922850968836	0.4565107812358312	7.330916878114618	3.55759799317644	2.321817462345493	1.0200596390692098	3.3319806291736707	0.018633540372670808	2.0	0.7069603064503978	0.008577612352545033	0.00625000000000001	0.0022022738494440063	0.01897135917314451	78.47476708074538	0.027485943934114677	3.88198757763975e-05	3.881987577639744e-05	0.7998596910218001	75806.81943795588	459.442399303595	0.006249999999999987	-7.101463231862574e-17	5901.552330825885	340.0786353037379	2.0610826382044722	0.0	0.0	26.47508585158516	129.9632750187078	0.7876562122345927	0.0	0.0	10.117627238183767	53.666666666666664	494.0	2.993939393939394	0.0	0.0	38.45784784157923	154.0371513444698	150.60766989631946	154.03715134446975	-1.2529071071755016	22.058718042878677	352.8588	2.1385381818181814	0.0	0.0	27.470020323810196	945.0	6.721212121212122	1.0	1.0	73.49030032884775	464.64596273291926	2.8277056277056283	0.006211180124223602	0.006211180124223602	36.17177739887863	457.0	2.775757575757576	0.0	0.0	35.5770122265103	3.0	0.01818181818181818	0.0	0.0	0.2335496832484569	3	0	2	0.0004434589800443459	161	0.0	1	164	0.5	942.0	6.703030303030303	1.0	1.0	73.2567506455993	275.33017474338624	1.7508330303199056	0.07881104062390998	0.0788110406239099	21.428013661682794	12.453123437715977	12.199978255380106	12.453123437715975	-1.402112268772159	1.6868066737578125	0.24531250000000002	0.08177083333333333	0.0	0.0	0.14163123791058008	461.4639175257732	2.802686660418619	0.0	0.0	35.92453325570692	75806.7051242236	459.4423993035949	0.006211180124223589	0.006211180124223575	5901.543377258459	16	0.17
1	0.9999935873263834	0.4731489175540405	0.398866697751184	0.017646007744919125	0.4562194713248575	7.417852514885899	3.6090376384568628	2.3218299885518627	1.0874304119328255	3.355776907195958	0.017543859649122806	2.0	0.7113431065476666	0.008011254996218279	0.00588235294117649	0.0006209944278713378	0.01777179981721152	83.40216718266254	0.024421511294576308	3.439972480220157e-05	3.439972480220124e-05	0.783337623976034	74974.73896106295	428.4338398938523	0.005882352941176447	-5.848925048577382e-17	5667.557026141444	351.0009457604844	2.005719690059911	0.0	0.0	26.533177498020372	173.6052635177636	0.9920300772443634	0.0	0.0	13.123324387423907	57.0	495.0	2.8285714285714287	0.0	0.0	37.41848282791349	164.0349851236279	160.74611255359753	164.03498512362785	-1.2591634821375084	22.184574095295517	366.2022	2.092584	0.0	0.0	27.68228430756392	948.0	6.411428571428571	1.0	1.0	71.58647118794765	463.7894736842105	2.661086048454468	0.005847953216374269	0.005847953216374269	35.05841062576382	446.0	2.5542857142857143	0.0	0.0	33.714081294084004	4.0	0.022857142857142857	0.0	0.0	0.3023715784073817	3	0	2	0.0002627257799671593	171	0.0	1	174	0.5	944.0	6.388571428571429	1.0	1.0	71.28409960954025	273.8149269880772	1.6443625620911593	0.0764719112901871	0.07647191129018693	20.692429419680643	12.848175505070659	12.612220563820202	12.84817550507065	-1.2083858152112381	1.6581215578586048	0.24558823529411763	0.08186274509803922	0.0	0.0	0.14179043375686395	455.6601941747573	2.609098474341193	0.0	0.0	34.44434017144363	74974.61424148605	428.4338398938521	0.005847953216374245	0.00584795321637422	5667.547544055163	16	0.18
1	0.9999932500506244	0.47430926941100293	0.4033833654363488	0.016759276635108733	0.4553976785325289	7.491853096329677	3.63023023644631	2.3219280948873626	1.0769095181218904	3.401707828150902	0.016666666666666666	2.0	0.7466786938041975	0.007575733063248625	0.0055865921787709456	0.0005318052251058715	0.016929636175119504	84.293947858473	0.02183264402386834	3.103662321539409e-05	3.1036623215394065e-05	0.7183039873263957	74673.71602624118	405.8417390292286	0.0055865921787709395	-4.2103307090023686e-17	5505.018913242622	362.4902443605677	1.9700556758726506	0.0	0.0	26.723135357794387	180.44685361617064	0.9806894218270144	0.0	0.0	13.30271853958229	60.0	492.25	2.6752717391304346	0.0	0.0	36.28915145862406	173.03324074074078	169.41804795622136	173.03324074074075	-1.2342314637061294	24.35143867858958	366.9435	1.994258152173913	0.0	0.0	27.051433719162254	948.0	6.146739130434782	1.0	1.0	69.8137662393438	485.93888888888887	2.6512983091787428	0.005555555555555556	0.005555555555555556	35.82317106186055	500.0	2.722826086956522	0.0	0.0	36.86015991135823	8.0	0.043478260869565216	0.0	0.0	0.5897678246195885	3	0	2	0.00011879306248515087	180	0.0	1	183	0.5	940.0	6.103260869565218	1.0	1.0	69.22399841472419	273.26470609378725	1.5628080149069428	0.07453559924999292	0.07453559924999285	20.139606209670557	13.193629240573765	12.941261304010663	13.19362924057376	-1.3640462649842222	1.7357433520383416	0.2458100558659218	0.0819366852886406	0.0	0.0	0.1419185019237069	498.77777777777777	2.7160326086956523	0.0	0.0	36.770063815985566	74673.59959652394	405.84173902922885	0.005555555555555545	0.005555555555555536	5505.010283036527	16	0.19
